ts,pond_id,sensors,rf,svm,knn,note
2026-01-04T12:23:08.862730Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:23:08.722803Z"", ""PondID"": ""POND_TEST"", ""Temp"": 30.569, ""Turbidity (cm)"": 35.264, ""DO(mg/L)"": 5.112, ""BOD (mg/L)"": 4.843, ""CO2"": 7.958, ""pH"": 7.818, ""Alkalinity (mg L-1 )"": 119.583, ""Hardness (mg L-1 )"": 150.17, ""Calcium (mg L-1 )"": 93.288, ""Ammonia (mg L-1 )"": 0.245, ""Nitrite (mg L-1 )"": 0.077, ""Phosphorus (mg L-1 )"": 0.287, ""H2S (mg L-1 )"": 0.0044, ""Plankton (No. L-1)"": 3196}","{""rf"": {""DO(mg/L)"": 6.0087588499999995, ""pH"": 7.976716930000002, ""Ammonia (mg L-1 )"": 0.05575423999999998}, ""svm"": {""class"": 2, ""probabilities"": [0.00013737613714300722, 0.14032494023697847, 0.8595376836258783]}, ""knn"": {""DO(mg/L)"": 3.9462545999999996}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.00013737613714300722, 0.14032494023697847, 0.8595376836258783]}",,
2026-01-04T12:23:10.670179Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:23:10.556845Z"", ""PondID"": ""POND_TEST"", ""Temp"": 30.414, ""Turbidity (cm)"": 35.628, ""DO(mg/L)"": 5.378, ""BOD (mg/L)"": 4.33, ""CO2"": 6.22, ""pH"": 7.832, ""Alkalinity (mg L-1 )"": 107.193, ""Hardness (mg L-1 )"": 106.507, ""Calcium (mg L-1 )"": 100.882, ""Ammonia (mg L-1 )"": 0.228, ""Nitrite (mg L-1 )"": 0.053, ""Phosphorus (mg L-1 )"": 0.367, ""H2S (mg L-1 )"": 0.0047, ""Plankton (No. L-1)"": 2644}","{""rf"": {""DO(mg/L)"": 6.001830949999999, ""pH"": 7.866261349999998, ""Ammonia (mg L-1 )"": 0.043218169999999986}, ""svm"": {""class"": 2, ""probabilities"": [0.0008269762938493536, 0.045177898874156595, 0.953995124831994]}, ""knn"": {""DO(mg/L)"": 5.2402964}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.0008269762938493536, 0.045177898874156595, 0.953995124831994]}",,
2026-01-04T12:23:11.814058Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:23:11.704964Z"", ""PondID"": ""POND_TEST"", ""Temp"": 30.217, ""Turbidity (cm)"": 35.014, ""DO(mg/L)"": 5.45, ""BOD (mg/L)"": 2.905, ""CO2"": 5.48, ""pH"": 7.806, ""Alkalinity (mg L-1 )"": 101.538, ""Hardness (mg L-1 )"": 155.754, ""Calcium (mg L-1 )"": 100.6, ""Ammonia (mg L-1 )"": 0.262, ""Nitrite (mg L-1 )"": 0.113, ""Phosphorus (mg L-1 )"": 0.239, ""H2S (mg L-1 )"": 0.0044, ""Plankton (No. L-1)"": 4412}","{""rf"": {""DO(mg/L)"": 5.333872030000001, ""pH"": 7.599378529999999, ""Ammonia (mg L-1 )"": 0.023749239999999994}, ""svm"": {""class"": 2, ""probabilities"": [8.226879198356353e-05, 0.011864962480202551, 0.9880527687278139]}, ""knn"": {""DO(mg/L)"": 4.787442}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [8.226879198356353e-05, 0.011864962480202551, 0.9880527687278139]}",,
2026-01-04T12:23:13.902706Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:23:13.799415Z"", ""PondID"": ""POND_TEST"", ""Temp"": 30.053, ""Turbidity (cm)"": 37.845, ""DO(mg/L)"": 3.435, ""BOD (mg/L)"": 3.275, ""CO2"": 5.024, ""pH"": 7.834, ""Alkalinity (mg L-1 )"": 126.25, ""Hardness (mg L-1 )"": 125.182, ""Calcium (mg L-1 )"": 75.132, ""Ammonia (mg L-1 )"": 0.229, ""Nitrite (mg L-1 )"": 0.08, ""Phosphorus (mg L-1 )"": 0.134, ""H2S (mg L-1 )"": 0.0046, ""Plankton (No. L-1)"": 3001}","{""rf"": {""DO(mg/L)"": 5.730659430000002, ""pH"": 8.072162199999998, ""Ammonia (mg L-1 )"": 0.04221674000000003}, ""svm"": {""class"": 2, ""probabilities"": [6.138510133073454e-05, 0.010581724405067956, 0.9893568904936013]}, ""knn"": {""DO(mg/L)"": 4.4628682}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [6.138510133073454e-05, 0.010581724405067956, 0.9893568904936013]}",,night_do_drop;
2026-01-04T12:23:15.162072Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:23:14.932228Z"", ""PondID"": ""POND_TEST"", ""Temp"": 30.825, ""Turbidity (cm)"": 35.918, ""DO(mg/L)"": 5.479, ""BOD (mg/L)"": 3.005, ""CO2"": 6.208, ""pH"": 7.857, ""Alkalinity (mg L-1 )"": 127.93, ""Hardness (mg L-1 )"": 154.972, ""Calcium (mg L-1 )"": 93.991, ""Ammonia (mg L-1 )"": 0.315, ""Nitrite (mg L-1 )"": 0.062, ""Phosphorus (mg L-1 )"": 0.365, ""H2S (mg L-1 )"": 0.0049, ""Plankton (No. L-1)"": 3229}","{""rf"": {""DO(mg/L)"": 5.630886729999997, ""pH"": 7.882973689999999, ""Ammonia (mg L-1 )"": 0.03378102000000001}, ""svm"": {""class"": 2, ""probabilities"": [2.5853414379242086e-05, 0.006327992398002804, 0.9936461541876179]}, ""knn"": {""DO(mg/L)"": 4.201721}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [2.5853414379242086e-05, 0.006327992398002804, 0.9936461541876179]}",,
2026-01-04T12:23:17.235393Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:23:17.098437Z"", ""PondID"": ""POND_TEST"", ""Temp"": 30.072, ""Turbidity (cm)"": 37.217, ""DO(mg/L)"": 5.399, ""BOD (mg/L)"": 2.275, ""CO2"": 5.185, ""pH"": 7.796, ""Alkalinity (mg L-1 )"": 123.349, ""Hardness (mg L-1 )"": 152.486, ""Calcium (mg L-1 )"": 100.776, ""Ammonia (mg L-1 )"": 0.221, ""Nitrite (mg L-1 )"": 0.158, ""Phosphorus (mg L-1 )"": 0.318, ""H2S (mg L-1 )"": 0.0013, ""Plankton (No. L-1)"": 3048}","{""rf"": {""DO(mg/L)"": 5.038194470000001, ""pH"": 7.880438539999999, ""Ammonia (mg L-1 )"": 0.030362380000000008}, ""svm"": {""class"": 2, ""probabilities"": [9.273408793001122e-07, 1.0854309974257087e-06, 0.9999979872281233]}, ""knn"": {""DO(mg/L)"": 3.5312936}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [9.273408793001122e-07, 1.0854309974257087e-06, 0.9999979872281233]}",,
2026-01-04T12:23:19.671081Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:23:19.221273Z"", ""PondID"": ""POND_TEST"", ""Temp"": 30.4, ""Turbidity (cm)"": 35.049, ""DO(mg/L)"": 5.576, ""BOD (mg/L)"": 2.48, ""CO2"": 6.406, ""pH"": 7.842, ""Alkalinity (mg L-1 )"": 106.734, ""Hardness (mg L-1 )"": 151.321, ""Calcium (mg L-1 )"": 98.163, ""Ammonia (mg L-1 )"": 0.296, ""Nitrite (mg L-1 )"": 0.115, ""Phosphorus (mg L-1 )"": 0.151, ""H2S (mg L-1 )"": 0.0035, ""Plankton (No. L-1)"": 3140}","{""rf"": {""DO(mg/L)"": 5.914810140000001, ""pH"": 7.856013940000001, ""Ammonia (mg L-1 )"": 0.032811379999999994}, ""svm"": {""class"": 2, ""probabilities"": [3.507207255064088e-05, 0.007511504851253084, 0.9924534230761962]}, ""knn"": {""DO(mg/L)"": 3.8447083999999996}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [3.507207255064088e-05, 0.007511504851253084, 0.9924534230761962]}",,
2026-01-04T12:23:22.076294Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:23:21.568980Z"", ""PondID"": ""POND_TEST"", ""Temp"": 30.257, ""Turbidity (cm)"": 33.888, ""DO(mg/L)"": 5.267, ""BOD (mg/L)"": 2.369, ""CO2"": 5.834, ""pH"": 7.804, ""Alkalinity (mg L-1 )"": 134.419, ""Hardness (mg L-1 )"": 120.641, ""Calcium (mg L-1 )"": 77.562, ""Ammonia (mg L-1 )"": 0.244, ""Nitrite (mg L-1 )"": 0.071, ""Phosphorus (mg L-1 )"": 0.385, ""H2S (mg L-1 )"": 0.0045, ""Plankton (No. L-1)"": 3289}","{""rf"": {""DO(mg/L)"": 5.768974469999998, ""pH"": 8.115162790000001, ""Ammonia (mg L-1 )"": 0.023162239999999997}, ""svm"": {""class"": 2, ""probabilities"": [1.3128340732592581e-06, 1.358780867541221e-06, 0.9999973283850592]}, ""knn"": {""DO(mg/L)"": 3.6117888000000002}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [1.3128340732592581e-06, 1.358780867541221e-06, 0.9999973283850592]}",,
2026-01-04T12:23:22.569231Z,POND_TEST,"{""Temp"": 30.335, ""Turbidity (cm)"": 35.979, ""DO(mg/L)"": 5.226, ""BOD (mg/L)"": 3.249, ""CO2"": 5.937, ""pH"": 7.817, ""Alkalinity (mg L-1 )"": 120.322, ""Hardness (mg L-1 )"": 134.545, ""Calcium (mg L-1 )"": 88.178, ""Ammonia (mg L-1 )"": 0.267, ""Nitrite (mg L-1 )"": 0.121, ""Phosphorus (mg L-1 )"": 0.277, ""H2S (mg L-1 )"": 0.003, ""Plankton (No. L-1)"": 3289.0, ""Timestamp"": ""2026-01-04T12:23:22.079174Z"", ""PondID"": ""POND_TEST"", ""Aggregated"": 1}","{""rf"": {""DO(mg/L)"": 5.1983295, ""pH"": 7.97669991, ""Ammonia (mg L-1 )"": 0.039967760000000005}, ""svm"": {""class"": 2, ""probabilities"": [5.103135092608613e-05, 0.009807602135763923, 0.9901413665133101]}, ""knn"": {""DO(mg/L)"": 3.9964190000000004}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [5.103135092608613e-05, 0.009807602135763923, 0.9901413665133101]}",,hourly_agg
2026-01-04T12:23:24.458206Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:23:24.334562Z"", ""PondID"": ""POND_TEST"", ""Temp"": 30.129, ""Turbidity (cm)"": 37.186, ""DO(mg/L)"": 5.348, ""BOD (mg/L)"": 2.554, ""CO2"": 7.956, ""pH"": 7.854, ""Alkalinity (mg L-1 )"": 132.965, ""Hardness (mg L-1 )"": 118.461, ""Calcium (mg L-1 )"": 103.919, ""Ammonia (mg L-1 )"": 0.248, ""Nitrite (mg L-1 )"": 0.077, ""Phosphorus (mg L-1 )"": 0.127, ""H2S (mg L-1 )"": 0.0027, ""Plankton (No. L-1)"": 3823}","{""rf"": {""DO(mg/L)"": 6.163985769999999, ""pH"": 7.9639223600000015, ""Ammonia (mg L-1 )"": 0.04879810000000001}, ""svm"": {""class"": 2, ""probabilities"": [5.4231551105734205e-05, 0.009890929706501643, 0.9900548387423926]}, ""knn"": {""DO(mg/L)"": 4.1668192}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [5.4231551105734205e-05, 0.009890929706501643, 0.9900548387423926]}",,
2026-01-04T12:23:25.857873Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:23:25.720876Z"", ""PondID"": ""POND_TEST"", ""Temp"": 30.503, ""Turbidity (cm)"": 35.543, ""DO(mg/L)"": 5.163, ""BOD (mg/L)"": 2.922, ""CO2"": 7.927, ""pH"": 7.796, ""Alkalinity (mg L-1 )"": 119.84, ""Hardness (mg L-1 )"": 153.494, ""Calcium (mg L-1 )"": 76.268, ""Ammonia (mg L-1 )"": 0.304, ""Nitrite (mg L-1 )"": 0.092, ""Phosphorus (mg L-1 )"": 0.255, ""H2S (mg L-1 )"": 0.0031, ""Plankton (No. L-1)"": 3566}","{""rf"": {""DO(mg/L)"": 6.03895829, ""pH"": 7.966125740000001, ""Ammonia (mg L-1 )"": 0.04295396999999999}, ""svm"": {""class"": 2, ""probabilities"": [0.0004108813411352506, 0.029200223315789614, 0.9703888953430753]}, ""knn"": {""DO(mg/L)"": 4.1570485999999995}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.0004108813411352506, 0.029200223315789614, 0.9703888953430753]}",,
2026-01-04T12:23:27.104397Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:23:26.987312Z"", ""PondID"": ""POND_TEST"", ""Temp"": 30.454, ""Turbidity (cm)"": 34.555, ""DO(mg/L)"": 5.371, ""BOD (mg/L)"": 4.909, ""CO2"": 7.876, ""pH"": 7.835, ""Alkalinity (mg L-1 )"": 116.772, ""Hardness (mg L-1 )"": 111.946, ""Calcium (mg L-1 )"": 84.003, ""Ammonia (mg L-1 )"": 0.318, ""Nitrite (mg L-1 )"": 0.199, ""Phosphorus (mg L-1 )"": 0.126, ""H2S (mg L-1 )"": 0.0042, ""Plankton (No. L-1)"": 3041}","{""rf"": {""DO(mg/L)"": 5.291926310000003, ""pH"": 8.099593449999997, ""Ammonia (mg L-1 )"": 0.10008166000000004}, ""svm"": {""class"": 1, ""probabilities"": [0.0002627228848791416, 0.3959448856209771, 0.6037923914941438]}, ""knn"": {""DO(mg/L)"": 4.0252276}, ""knn_fallback_used"": false}","{""class"": 1, ""label"": ""Warning"", ""probabilities"": [0.0002627228848791416, 0.3959448856209771, 0.6037923914941438]}",,
2026-01-04T12:23:28.972816Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:23:28.831919Z"", ""PondID"": ""POND_TEST"", ""Temp"": 30.601, ""Turbidity (cm)"": 35.635, ""DO(mg/L)"": 5.404, ""BOD (mg/L)"": 2.166, ""CO2"": 7.218, ""pH"": 7.783, ""Alkalinity (mg L-1 )"": 137.887, ""Hardness (mg L-1 )"": 150.791, ""Calcium (mg L-1 )"": 79.496, ""Ammonia (mg L-1 )"": 0.246, ""Nitrite (mg L-1 )"": 0.093, ""Phosphorus (mg L-1 )"": 0.145, ""H2S (mg L-1 )"": 0.0027, ""Plankton (No. L-1)"": 3535}","{""rf"": {""DO(mg/L)"": 5.944060819999999, ""pH"": 7.8731817000000035, ""Ammonia (mg L-1 )"": 0.045684369999999995}, ""svm"": {""class"": 2, ""probabilities"": [6.4974272944566125e-06, 0.0032632020527281866, 0.9967303005199774]}, ""knn"": {""DO(mg/L)"": 5.6129126}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [6.4974272944566125e-06, 0.0032632020527281866, 0.9967303005199774]}",,
2026-01-04T12:23:30.691899Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:23:30.599259Z"", ""PondID"": ""POND_TEST"", ""Temp"": 30.59, ""Turbidity (cm)"": 36.232, ""DO(mg/L)"": 5.222, ""BOD (mg/L)"": 4.073, ""CO2"": 6.265, ""pH"": 7.803, ""Alkalinity (mg L-1 )"": 112.26, ""Hardness (mg L-1 )"": 149.443, ""Calcium (mg L-1 )"": 76.022, ""Ammonia (mg L-1 )"": 0.319, ""Nitrite (mg L-1 )"": 0.175, ""Phosphorus (mg L-1 )"": 0.316, ""H2S (mg L-1 )"": 0.0009, ""Plankton (No. L-1)"": 3551}","{""rf"": {""DO(mg/L)"": 4.728585920000001, ""pH"": 7.95822694, ""Ammonia (mg L-1 )"": 0.06062571999999999}, ""svm"": {""class"": 2, ""probabilities"": [0.0002707522082559449, 0.024609272386375745, 0.9751199754053684]}, ""knn"": {""DO(mg/L)"": 4.108268}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.0002707522082559449, 0.024609272386375745, 0.9751199754053684]}",,
2026-01-04T12:23:31.977836Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:23:31.887387Z"", ""PondID"": ""POND_TEST"", ""Temp"": 30.151, ""Turbidity (cm)"": 34.71, ""DO(mg/L)"": 3.578, ""BOD (mg/L)"": 3.889, ""CO2"": 4.013, ""pH"": 7.816, ""Alkalinity (mg L-1 )"": 118.656, ""Hardness (mg L-1 )"": 111.638, ""Calcium (mg L-1 )"": 98.582, ""Ammonia (mg L-1 )"": 0.312, ""Nitrite (mg L-1 )"": 0.176, ""Phosphorus (mg L-1 )"": 0.285, ""H2S (mg L-1 )"": 0.0014, ""Plankton (No. L-1)"": 2482}","{""rf"": {""DO(mg/L)"": 4.929149860000003, ""pH"": 7.991900539999992, ""Ammonia (mg L-1 )"": 0.04401756}, ""svm"": {""class"": 2, ""probabilities"": [9.087344528596687e-05, 0.14725800539927927, 0.8526511211554347]}, ""knn"": {""DO(mg/L)"": 6.0702488}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [9.087344528596687e-05, 0.14725800539927927, 0.8526511211554347]}",,night_do_drop;
2026-01-04T12:23:34.126702Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:23:33.889494Z"", ""PondID"": ""POND_TEST"", ""Temp"": 30.781, ""Turbidity (cm)"": 36.502, ""DO(mg/L)"": 5.617, ""BOD (mg/L)"": 2.845, ""CO2"": 6.591, ""pH"": 7.755, ""Alkalinity (mg L-1 )"": 101.592, ""Hardness (mg L-1 )"": 123.89, ""Calcium (mg L-1 )"": 79.805, ""Ammonia (mg L-1 )"": 0.279, ""Nitrite (mg L-1 )"": 0.066, ""Phosphorus (mg L-1 )"": 0.178, ""H2S (mg L-1 )"": 0.0037, ""Plankton (No. L-1)"": 2521}","{""rf"": {""DO(mg/L)"": 5.93490931, ""pH"": 7.894046969999998, ""Ammonia (mg L-1 )"": 0.04284082000000001}, ""svm"": {""class"": 2, ""probabilities"": [0.00013409043775084034, 0.016163623413512365, 0.9837022861487369]}, ""knn"": {""DO(mg/L)"": 5.5109876}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.00013409043775084034, 0.016163623413512365, 0.9837022861487369]}",,
2026-01-04T12:23:35.647538Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:23:35.516393Z"", ""PondID"": ""POND_TEST"", ""Temp"": 30.514, ""Turbidity (cm)"": 35.941, ""DO(mg/L)"": 4.688, ""BOD (mg/L)"": 3.055, ""CO2"": 4.272, ""pH"": 7.826, ""Alkalinity (mg L-1 )"": 137.835, ""Hardness (mg L-1 )"": 120.545, ""Calcium (mg L-1 )"": 96.958, ""Ammonia (mg L-1 )"": 0.318, ""Nitrite (mg L-1 )"": 0.061, ""Phosphorus (mg L-1 )"": 0.396, ""H2S (mg L-1 )"": 0.0015, ""Plankton (No. L-1)"": 3398}","{""rf"": {""DO(mg/L)"": 5.48788884, ""pH"": 7.718467669999999, ""Ammonia (mg L-1 )"": 0.033474040000000004}, ""svm"": {""class"": 2, ""probabilities"": [3.5789509264109783e-06, 0.0026140212445686112, 0.9973823998045047]}, ""knn"": {""DO(mg/L)"": 4.7092744}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [3.5789509264109783e-06, 0.0026140212445686112, 0.9973823998045047]}",,night_do_drop;
2026-01-04T12:23:37.531023Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:23:37.405994Z"", ""PondID"": ""POND_TEST"", ""Temp"": 30.724, ""Turbidity (cm)"": 34.942, ""BOD (mg/L)"": 3.727, ""CO2"": 4.216, ""pH"": 7.835, ""Alkalinity (mg L-1 )"": 118.67, ""Hardness (mg L-1 )"": 135.186, ""Calcium (mg L-1 )"": 92.274, ""Ammonia (mg L-1 )"": 0.236, ""Nitrite (mg L-1 )"": 0.143, ""Phosphorus (mg L-1 )"": 0.252, ""H2S (mg L-1 )"": 0.0047, ""Plankton (No. L-1)"": 3547}","{""rf"": {""DO(mg/L)"": 4.5384964, ""pH"": 7.791343820000003, ""Ammonia (mg L-1 )"": 0.03506078, ""note"": ""DO estimated via KNN fallback (sensor missing or invalid)""}, ""svm"": {""class"": 2, ""probabilities"": [0.0006607997250487923, 0.03907293787012292, 0.960266262404828]}, ""knn"": {""DO(mg/L)"": 4.5384964}, ""knn_fallback_used"": true}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.0006607997250487923, 0.03907293787012292, 0.960266262404828]}","{""DO(mg/L)"": 4.5384964}",night_do_drop;do_missing;
2026-01-04T12:23:39.559916Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:23:39.390486Z"", ""PondID"": ""POND_TEST"", ""Temp"": 30.333, ""Turbidity (cm)"": 37.556, ""DO(mg/L)"": 5.273, ""BOD (mg/L)"": 4.243, ""CO2"": 6.544, ""pH"": 7.756, ""Alkalinity (mg L-1 )"": 129.944, ""Hardness (mg L-1 )"": 156.952, ""Calcium (mg L-1 )"": 106.134, ""Ammonia (mg L-1 )"": 0.23, ""Nitrite (mg L-1 )"": 0.106, ""Phosphorus (mg L-1 )"": 0.284, ""H2S (mg L-1 )"": 0.0013, ""Plankton (No. L-1)"": 3484}","{""rf"": {""DO(mg/L)"": 6.097081359999999, ""pH"": 7.85560135, ""Ammonia (mg L-1 )"": 0.04071012000000003}, ""svm"": {""class"": 2, ""probabilities"": [0.0003574567770368325, 0.028595155185944545, 0.9710473880370186]}, ""knn"": {""DO(mg/L)"": 4.8337816}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.0003574567770368325, 0.028595155185944545, 0.9710473880370186]}",,
2026-01-04T12:23:41.576123Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:23:41.448555Z"", ""PondID"": ""POND_TEST"", ""Temp"": 30.352, ""Turbidity (cm)"": 33.961, ""DO(mg/L)"": 5.591, ""BOD (mg/L)"": 3.015, ""CO2"": 5.672, ""pH"": 7.812, ""Alkalinity (mg L-1 )"": 110.899, ""Hardness (mg L-1 )"": 156.545, ""Calcium (mg L-1 )"": 76.65, ""Ammonia (mg L-1 )"": 0.25, ""Nitrite (mg L-1 )"": 0.151, ""Phosphorus (mg L-1 )"": 0.257, ""H2S (mg L-1 )"": 0.0046, ""Plankton (No. L-1)"": 3202}","{""rf"": {""DO(mg/L)"": 5.06976093, ""pH"": 7.949655019999999, ""Ammonia (mg L-1 )"": 0.02480864}, ""svm"": {""class"": 2, ""probabilities"": [0.00026228638719344053, 0.02214063795700398, 0.9775970756558026]}, ""knn"": {""DO(mg/L)"": 4.3278896}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.00026228638719344053, 0.02214063795700398, 0.9775970756558026]}",,
2026-01-04T12:23:43.524951Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:23:43.392624Z"", ""PondID"": ""POND_TEST"", ""Temp"": 30.244, ""Turbidity (cm)"": 33.994, ""DO(mg/L)"": 5.615, ""BOD (mg/L)"": 3.038, ""CO2"": 7.966, ""pH"": 7.759, ""Alkalinity (mg L-1 )"": 133.985, ""Hardness (mg L-1 )"": 146.058, ""Calcium (mg L-1 )"": 97.877, ""Ammonia (mg L-1 )"": 0.248, ""Nitrite (mg L-1 )"": 0.132, ""Phosphorus (mg L-1 )"": 0.338, ""H2S (mg L-1 )"": 0.0041, ""Plankton (No. L-1)"": 3362}","{""rf"": {""DO(mg/L)"": 5.48104732, ""pH"": 7.690039480000004, ""Ammonia (mg L-1 )"": 0.03614421}, ""svm"": {""class"": 2, ""probabilities"": [0.0016938884379675949, 0.06601251888959685, 0.9322935926724354]}, ""knn"": {""DO(mg/L)"": 5.306795599999999}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.0016938884379675949, 0.06601251888959685, 0.9322935926724354]}",,
2026-01-04T12:23:45.534861Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:23:45.411960Z"", ""PondID"": ""POND_TEST"", ""Temp"": 30.058, ""Turbidity (cm)"": 35.091, ""DO(mg/L)"": 5.174, ""BOD (mg/L)"": 4.174, ""CO2"": 6.283, ""pH"": 7.77, ""Alkalinity (mg L-1 )"": 117.288, ""Hardness (mg L-1 )"": 122.964, ""Calcium (mg L-1 )"": 75.723, ""Ammonia (mg L-1 )"": 0.235, ""Nitrite (mg L-1 )"": 0.155, ""Phosphorus (mg L-1 )"": 0.173, ""H2S (mg L-1 )"": 0.0048, ""Plankton (No. L-1)"": 3397}","{""rf"": {""DO(mg/L)"": 4.690785689999999, ""pH"": 7.679433809999998, ""Ammonia (mg L-1 )"": 0.040952160000000015}, ""svm"": {""class"": 2, ""probabilities"": [0.00040540123543721427, 0.06428541512036337, 0.9353091836441993]}, ""knn"": {""DO(mg/L)"": 4.1157078}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.00040540123543721427, 0.06428541512036337, 0.9353091836441993]}",,
2026-01-04T12:23:47.466767Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:23:47.352275Z"", ""PondID"": ""POND_TEST"", ""Temp"": 30.302, ""Turbidity (cm)"": 35.755, ""DO(mg/L)"": 5.413, ""BOD (mg/L)"": 4.262, ""CO2"": 5.687, ""pH"": 7.77, ""Alkalinity (mg L-1 )"": 120.511, ""Hardness (mg L-1 )"": 151.338, ""Calcium (mg L-1 )"": 75.796, ""Ammonia (mg L-1 )"": 0.276, ""Nitrite (mg L-1 )"": 0.197, ""Phosphorus (mg L-1 )"": 0.116, ""H2S (mg L-1 )"": 0.0048, ""Plankton (No. L-1)"": 5676}","{""rf"": {""DO(mg/L)"": 5.162027629999998, ""pH"": 7.846074650000004, ""Ammonia (mg L-1 )"": 0.056483939999999996}, ""svm"": {""class"": 1, ""probabilities"": [0.0002061646151987909, 0.6045255386431206, 0.3952682967416806]}, ""knn"": {""DO(mg/L)"": 6.566315}, ""knn_fallback_used"": false}","{""class"": 1, ""label"": ""Warning"", ""probabilities"": [0.0002061646151987909, 0.6045255386431206, 0.3952682967416806]}",,
2026-01-04T12:23:48.612853Z,POND_TEST,"{""Timestamp"": ""2026-01-04T12:23:48.521478Z"", ""PondID"": ""POND_TEST"", ""Temp"": 30.679, ""Turbidity (cm)"": 34.864, ""DO(mg/L)"": 5.233, ""BOD (mg/L)"": 2.765, ""CO2"": 7.232, ""pH"": 7.74, ""Alkalinity (mg L-1 )"": 132.949, ""Hardness (mg L-1 )"": 138.821, ""Calcium (mg L-1 )"": 74.916, ""Ammonia (mg L-1 )"": 0.23, ""Nitrite (mg L-1 )"": 0.116, ""Phosphorus (mg L-1 )"": 0.133, ""H2S (mg L-1 )"": 0.0037, ""Plankton (No. L-1)"": 4100}","{""rf"": {""DO(mg/L)"": 5.771586610000001, ""pH"": 7.260236489999999, ""Ammonia (mg L-1 )"": 0.04491925999999999}, ""svm"": {""class"": 2, ""probabilities"": [0.000340885399374179, 0.025990414566797185, 0.9736687000338287]}, ""knn"": {""DO(mg/L)"": 4.8745818}, ""knn_fallback_used"": false}","{""class"": 2, ""label"": ""Dangerous"", ""probabilities"": [0.000340885399374179, 0.025990414566797185, 0.9736687000338287]}",,
